movieCd,movieNm,showTm,prdtYear,openDt,prdtStatNm,typeNm,nationNm,genreNm,director,actor,showTypeGroupNm,showTypeNm,audits
20160221,에곤 쉴레: 욕망이 그린 그림,109,2016,20161222,개봉,장편,오스트리아 ,드라마,디에터 버너,"노아 자베드라, 마레지 리크너",2D,디지털,청소년관람불가
20163183,로그 원: 스타워즈 스토리,133,2016,20161228,개봉,장편,미국,액션,가렛 에드워즈,"펠리시티 존스, 디에고 루나, 매즈 미켈슨, 리즈 아메드, 포레스트 휘테커, 견자단, 알란 터딕, 강문","2D, 3D, 4D, IMAX","디지털, 3D 디지털, 4D, IMAX 3D","12세이상관람가, 12세이상관람가"
20162727,루돌프와 많이있어,88,2016,20161228,개봉,장편,일본,애니메이션,유야마 쿠니히코,"김율, 신용우, 이노우에 마오, 스즈키 료헤이, 홍범기, 시영준, 김영찬, 정유정, 김가령, 미즈키 나나, 후루타 아라타","2D, 2D","디지털, 디지털 더빙",전체관람가
20165543,하이큐!! 승자와 패자,87,2015,20161228,개봉,장편,일본,애니메이션,미츠나카 스스무,,"2D, 2D","디지털, 디지털 더빙","12세이상관람가, 12세이상관람가"
19970099,잉글리쉬 페이션트,161,1996,19970315,개봉,장편,미국,멜로/로맨스,안소니 밍겔라,"랄프 파인즈, 줄리엣 비노쉬, 윌렘 데포","필름, 2D","필름, 디지털","연소자관람불가, 청소년관람불가"
20161872,너의 이름은.,106,2016,20170104,개봉,장편,일본,애니메이션,신카이 마코토,"카미키 류노스케, 카미시라이시 모네, 나가사와 마사미, 이치하라 에수코, 유키 아오이, 시마자키 노부나가, 이시카와 카이토, 타니 카논","2D, 2D, 2D, 2D, IMAX","디지털, 디지털 더빙, 디지털 4K, 디지털 가치봄, IMAX",12세이상관람가
19890291,해리가 샐리를 만났을 때,95,1988,19891118,개봉,장편,미국,코미디,롭 라이너,"빌리 크리스탈, 맥 라이언","필름, 2D","필름, 디지털","연소자관람불가, 15세이상관람가"
20163014,7년-그들이 없는 언론,110,2016,20170112,개봉,장편,한국,다큐멘터리,김진혁,"강지웅, 권성민, 권석재, 노종면, 박성제, 박성호, 박진수, 우장균, 이근행, 이용마, 정영하, 정유신, 조승호, 최승호, 현덕수",2D,디지털,12세이상관람가
20161084,패신저스,116,2016,20170104,개봉,장편,미국,어드벤처,모튼 틸덤,"크리스 프랫, 제니퍼 로렌스, 마이클 쉰, 앤디 가르시아, 로렌스 피쉬번","2D, 3D","디지털, 3D 디지털","12세이상관람가, 12세이상관람가"
20165153,눈의 여왕 3: 눈과 불의 마법대결,89,2016,20170104,개봉,장편,러시아,애니메이션,알렉세이 트시칠린,"박지윤, 엄상현, 남도형, 박상훈, 이재범","2D, 2D","디지털, 디지털 더빙",전체관람가
20151181,여교사,96,2015,20170104,개봉,장편,한국,드라마,김태용,"김하늘, 유인영, 이원근, 이희준, 홍완표, 이기우, 박시영, 임상현, 전현준, 이다영, 이명규, 허인, 김수진, 박재홍","2D, 2D","디지털, 디지털 영문자막",청소년관람불가
20164421,어쌔신 크리드,115,2016,20170111,개봉,장편,미국,액션,저스틴 커젤,"마이클 패스벤더, 마리옹 꼬띠아르, 아리안 라베드, 제레미 아이언스, 브렌단 글리슨, 마이클 K. 윌리엄스","2D, 3D, 4D","디지털, 3D 디지털, 4D","15세이상관람가, 15세이상관람가"
20168381,얼라이드,123,2017,20170111,개봉,장편,미국,스릴러,로버트 저메키스,"브래드 피트, 마리옹 꼬띠아르, 리지 캐플란, 매튜 구드, 자레드 해리스",2D,디지털,15세이상관람가
20168324,반지의 제왕 : 반지원정대 (확장판),228,2001,20170111,개봉,장편,뉴질랜드,판타지,피터 잭슨,"일라이저 우드, 이안 맥켈런, 리브 타일러, 비고 모텐슨, 숀 애스틴, 케이트 블란쳇, 존 라이스 데이비스, 빌리 보이드, 도미니크 모나한, 올랜도 블룸, 크리스토퍼 리, 휴고 위빙, 숀 빈, 이안 홈, 앤디 서키스",2D,디지털,12세이상관람가
20165443,모아나,113,2016,20170112,개봉,장편,미국,애니메이션,론 클레멘츠,"드웨인 존슨, 아우이 크라발호, 알란 터딕, 제메인 클레멘트, 테무에라 모리슨","2D, 2D, 3D, 3D, 4D, 4D","디지털, 디지털 더빙, 3D 디지털, 3D 더빙, 4D 더빙, 4D","전체관람가, 전체관람가"
20151229,더 킹,134,2016,20170118,개봉,장편,한국,범죄,한재림,"조인성, 정우성, 배성우, 류준열, 김의성, 이석호, 김민재, 정성모, 정은채, 김소진, 황승언, 이주연, 박정민, 김규선, 남명렬, 오대환, 정원중, 정인기, 이열음, 김아중, 정준용, 박시영, 임승묵, 박지홍, 박진영, 장승연, 손영진, 안용우, 유현종, 이나경, 한미진, 이승민, 이윤희, 김원진, 이가경, 차지원, 차엽, 이세랑, 곽순우, 금새록, 김해나, 박성근, 윤부진, 조대희, 임용순, 염석무, 박기만, 이병철","2D, 2D, 2D","디지털, 디지털 영문자막, 디지털 가치봄",15세이상관람가
20151228,공조,125,2016,20170118,개봉,장편,한국,액션,김성훈,"현빈, 유해진, 김주혁, 장영남, 이해영, 임윤아, 이동휘, 박형수, 공정환, 엄효섭, 신현빈, 이재남, 서은지, 신유철, 김준한, 신문성, 홍인, 임용순, 엄지만, 김종태","2D, 2D, 2D, 4D, 4D","디지털, 디지털 영문자막, 디지털 가치봄, 4D, 4DX 영어자막",15세이상관람가
20163845,터닝메카드W: 블랙미러의 부활,72,2016,20170118,개봉,장편,한국,애니메이션,홍헌표,"소연, 윤아영, 신용우, 장광, 강호철, 안영미, 윤미나, 이재현","2D, 4D","디지털, 4D",전체관람가
20168664,반지의 제왕 : 두개의 탑 (확장판),235,2002,20170118,개봉,장편,뉴질랜드,판타지,피터 잭슨,"일라이저 우드, 이안 맥켈런, 리브 타일러, 비고 모텐슨, 숀 애스틴, 케이트 블란쳇, 존 라이스 데이비스, 빌리 보이드, 도미니크 모나한, 올랜도 블룸, 크리스토퍼 리, 휴고 위빙, 앤디 서키스, 숀 빈, 이안 홈",2D,디지털,12세이상관람가
20163186,단지 세상의 끝,99,2016,20170118,개봉,장편,캐나다,드라마,자비에 돌란,"나탈리 베이, 뱅상 카셀, 마리옹 꼬띠아르, 레아 세이두, 가스파르 울리엘",2D,디지털,15세이상관람가
20168688,레지던트 이블: 파멸의 날,106,2016,20170125,개봉,장편,미국,액션,폴 W.S. 앤더슨,"밀라 요보비치, 알리 라터, 이아인 글렌, 숀 로버츠, 이준기","2D, 3D, 4D","디지털, 3D 디지털, 4D","청소년관람불가, 청소년관람불가"
20168154,딥워터 호라이즌,107,2016,20170125,개봉,장편,미국,액션,피터 버그,"마크 월버그, 딜런 오브라이언, 케이트 허드슨, 커트 러셀, 지나 로드리게즈, 존 말코비치, 에단 서플리, 조 크레스트, 제임스 더몬트, 크리스 애쉬워스",2D,디지털,12세이상관람가
20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,96,2016,20170125,개봉,장편,일본,애니메이션,타카하시 와타루,"박영남, 김환진, 강희선, 여민정, 장경희, 정혜옥, 송하림, 김연우, 박영화, 장미, 윤은서, 이기성, 장예나, 김민주, 현경수",2D,디지털 더빙,전체관람가
20168689,반지의 제왕 : 왕의 귀환 (확장판),263,2003,20170125,개봉,장편,뉴질랜드,판타지,피터 잭슨,"일라이저 우드, 이안 맥켈런, 리브 타일러, 비고 모텐슨, 숀 애스틴, 케이트 블란쳇, 존 라이스 데이비스, 빌리 보이드, 도미니크 모나한, 올랜도 블룸, 크리스토퍼 리, 휴고 위빙, 숀 빈, 이안 홈, 앤디 서키스",2D,디지털,12세이상관람가
20168366,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,68,2016,20170125,개봉,장편,영국,애니메이션,다라 오코넬,"하성용, 정재헌, 엄상현, 윤승희, 김정은, 김율","2D, 2D","디지털, 디지털 더빙",전체관람가
20167324,라이언,118,2016,20170201,개봉,장편,호주,드라마,가스 데이비스,"데브 파텔, 루니 마라, 니콜 키드먼, 데이빗 웬햄, 타니시타 차터제, 이몬 파렌, 디프티 나발",2D,디지털,12세이상관람가
20179281,컨택트,116,2016,20170202,개봉,장편,미국,SF,드니 빌뇌브,"에이미 아담스, 제레미 레너, 포레스트 휘테커, 애비게일 프니오브스키",2D,디지털,12세이상관람가
20150964,조작된 도시,126,2016,20170209,개봉,장편,한국,범죄,박광현,"지창욱, 심은경, 안재홍, 오정세, 김상호, 김민교, 김기천, 이하늬, 김슬기, 권태원, 서이안, 배민정, 박재민, 박정환, 박주현, 박준규, 박지홍, 장민준, 전영욱, 정근수, 정상문, 신동호, 신민철, 정이삭, 오준표, 오지홍, 조진규, 윤성민, 최경미, 최경식, 최창국, 이민호, 이민호, 이상진, 이석, 이석, 이수빈, 한성관, 이유진, 이정훈, 이정훈, 이종혁, 노남석, 백승철, 손강국, 한지은, 박지후, 오재세, 박경혜, 이성우, 하성광, 승의열, 임용순, 임지수, 이도국, 엄지만, 김회진, 한대훈","2D, 2D","디지털, 디지털 가치봄",15세이상관람가
20165822,매기스 플랜,98,2015,20170125,개봉,장편,미국,코미디,레베카 밀러,"에단 호크, 줄리안 무어, 그레타 거윅, 트래비스 핌멜, 빌 헤이더, 마야 루돌프",2D,디지털,15세이상관람가
20162873,레고 배트맨 무비,104,2017,20170209,개봉,장편,미국,애니메이션,크리스 맥케이,"윌 아넷, 로자리오 도슨, 랄프 파인즈, 마이클 세라","2D, 2D, 3D, 3D, 4D, 4D, IMAX, IMAX","디지털, 디지털 더빙, 3D 디지털, 3D 더빙, 4D 더빙, 4D, IMAX, IMAX 더빙","전체관람가, 전체관람가"
20167644,발레리나,89,2016,20170209,개봉,장편,프랑스,애니메이션,에릭 섬머,"엘르 패닝, 데인 드한","2D, 2D, 3D, 3D","디지털, 디지털 더빙, 3D 디지털, 3D 더빙","전체관람가, 전체관람가"
20167716,트리플 엑스 리턴즈,106,2016,20170208,개봉,장편,미국,액션,D.J. 카루소,"빈 디젤, 사무엘 L. 잭슨, 루비 로즈, 니나 도브레브, 토니 콜렛, 디피카 파드콘, 토니 자","2D, 3D, 4D, IMAX, IMAX","디지털, 3D 디지털, 4D, IMAX, IMAX 3D","15세이상관람가, 15세이상관람가"
20178881,명탐정 코난: 에피소드 원-작아진 명탐정,95,2016,20170208,개봉,장편,일본,애니메이션,야마모토 야스이치로,,"2D, 2D","디지털, 디지털 더빙",12세이상관람가
20161141,50가지 그림자: 심연,118,2017,20170209,개봉,장편,미국,드라마,제임스 폴리,"제이미 도넌, 다코타 존슨",2D,디지털,청소년관람불가
20166421,재심,118,2016,20170215,개봉,장편,한국,드라마,김태윤,"정우, 강하늘, 김해숙, 이동휘, 한재영, 이경영, 박희정, 이정은, 김소진, 김하나, 최정헌, 민진웅, 김영재, 하성광, 우상기, 조해진, 유지현, 이다은, 이동희, 이동준, 이승훈, 한하늘, 이정수, 이종재, 김진욱, 전소현, 우상기, 곽자형, 백익남","2D, 2D","디지털, 디지털 가치봄",15세이상관람가
20163580,그레이트 월,103,2016,20170215,개봉,장편,미국,판타지,장예모,"맷 데이먼, 페드로 파스칼, 윌렘 데포, 유덕화, 루한, 경첨, 너맨 아카, 펑위옌, 장한위","2D, 3D, 4D, IMAX","디지털, 3D 디지털, 4D, IMAX 3D","12세이상관람가, 12세이상관람가"
20167362,더 큐어,146,2016,20170215,개봉,장편,미국,미스터리,고어 버빈스키,"데인 드한, 제이슨 아이삭스, 미아 고스, 셀리아 아임리",2D,디지털,청소년관람불가
20161366,"그래, 가족",106,2016,20170215,개봉,장편,한국,코미디,마대윤,"이요원, 정만식, 이솜, 정준원, 송영재, 윤경호, 박성연, 김영재, 윤혜리, 임지아, 박준영, 안성일, 정애화, 최현종, 박혁민, 박재한",2D,디지털,12세이상관람가
20161744,트롤,92,2016,20170216,개봉,장편,미국,애니메이션,마이크 미첼,"안나 켄드릭, 저스틴 팀버레이크, 주이 디샤넬, 이성경, 박형식, 김하영, 크리스토퍼 민츠 플라세, 크리스틴 바란스키, 제프리 탬보, 러셀 브랜드, 쿠널 나이어, 그웬 스테파니, 제임스 코든, 존 클리즈, 쿠벤자네 왈리스, 월트 도른, 엄상현, 전숙경, 장광, 이현, 김명준, 김도영, 신용우","2D, 2D, 3D, 3D, 4D, 4D","디지털, 디지털 더빙, 3D 디지털, 3D 더빙, 4D 더빙, 4D","전체관람가, 전체관람가"
20167906,마이펫 오지,89,2016,20170216,개봉,장편,스페인,애니메이션,알베르토 로드리게즈,,"2D, 2D","디지털, 디지털 더빙",전체관람가
20170241,23 아이덴티티,117,2016,20170222,개봉,장편,미국,스릴러,M. 나이트 샤말란,"제임스 맥어보이, 안야 테일러 조이, 헤일리 루 리차드슨, 베티 버클리, 브래드 윌리엄 헨크, 킴 디렉터, 스털링 K. 브라운",2D,디지털,15세이상관람가
20161723,싱글라이더,97,2016,20170222,개봉,장편,한국,드라마,이주영,"이병헌, 공효진, 안소희, 백수장, 최준영, 진남수, 장요한, 최병구, 이상원, 연송하, 김수진, 강신철, 양지수, 황건, 윤일식, 이형구",2D,디지털,15세이상관람가
20166101,존 윅 - 리로드,122,2017,20170222,개봉,장편,미국,액션,채드 스타헬스키,"키아누 리브스, 이안 맥쉐인, 루비 로즈, 브리짓 모나핸, 피터 스토메어, 존 레귀자모, 로렌스 피쉬번, 데이비드 패트릭 켈리, 커먼, 랜스 레딕, 리카르도 스카마르치오","2D, 4D","디지털, 4D",청소년관람불가
20156562,루시드 드림,101,2016,20170222,개봉,장편,한국,SF,김준성,"고수, 설경구, 박유천, 강혜정, 박인환, 천호진, 이석, 전석호, 이시아, 김강훈, 정성호, 신중혁, 조성미, 우영택, 이석, 이승호, 홍의정, 황비긴, 황인준, 김유선, 최대훈, 전신환, 신유람, 김택규, 박연, 이승호","필름, 2D","필름, 디지털",15세이상관람가
20167922,핵소 고지,138,2016,20170222,개봉,장편,미국,드라마,멜 깁슨,"앤드류 가필드, 샘 워싱턴, 휴고 위빙",2D,디지털,15세이상관람가
20170509,극장판 소드 아트 온라인 -오디널 스케일-,121,2017,20170223,개봉,장편,일본,애니메이션,이토 토모히코,"마츠오카 요시츠구, 토마츠 하루카, 이토 카나에","2D, 2D, 4D, 4D","디지털, 디지털 더빙, 4D 더빙, 4D",12세이상관람가
20165927,문라이트,110,2016,20170222,개봉,장편,미국,드라마,배리 젠킨스,"트레반트 로즈, 앙드레 홀랜드, 나오미 해리스",2D,디지털,15세이상관람가
20161827,로건,137,2017,20170301,개봉,장편,미국,액션,제임스 맨골드,"휴 잭맨, 패트릭 스튜어트, 보이드 홀브룩, 스테판 머천트, 리차드 E. 그랜트, 에릭 라 살, 엘리스 닐","2D, 4D, IMAX","디지털, 4D, IMAX",청소년관람불가
20166468,사일런스,160,2016,20170228,개봉,장편,미국,드라마,마틴 스코세이지,"앤드류 가필드, 리암 니슨, 아담 드라이버, 시아란 힌즈, 아사노 타다노부, 고마츠 나나, 츠카모토 신야, 카세 료, 사부, 이세이 오가타",2D,디지털,15세이상관람가
20150971,해빙,117,2017,20170301,개봉,장편,한국,스릴러,이수연,"조진웅, 신구, 김대명, 송영창, 이청아, 윤세아, 이강재, 박희정, 서수민, 이재은, 정아미, 정진우","2D, 2D","디지털, 디지털 영문자막",15세이상관람가
20158799,눈길,121,2015,20170301,개봉,장편,한국,드라마,이나정,"김영옥, 김향기, 김새론, 조수향, 서영주, 장영남, 이승연, 이승연, 김미향, 박윤호, 이칸희, 박명신, 이학주","2D, 2D","디지털, 디지털 가치봄",15세이상관람가
20167363,히든 피겨스,126,2016,20170323,개봉,장편,미국,드라마,데오도르 멜피,"타라지 P. 헨슨, 옥타비아 스펜서, 케빈 코스트너, 커스틴 던스트, 짐 파슨스",2D,디지털,12세이상관람가
